datetimeUtc,PM2.5,TEMP,DEWP
2025-08-11 23:00:00+00:00,32.48620859781901,19.488583087921143,10.269849681854248
2025-08-12 00:00:00+00:00,33.522667249043785,19.51462523142497,10.529841931660972
2025-08-12 01:00:00+00:00,35.490166982014976,19.11108382542928,10.43610881169637
2025-08-12 02:00:00+00:00,35.330416679382324,19.06458346048991,10.411066754659018
2025-08-12 03:00:00+00:00,36.73812452952067,19.0262082417806,10.378141466776531
2025-08-12 04:00:00+00:00,44.85462443033854,18.959333101908367,10.408141390482584
2025-08-12 05:00:00+00:00,43.02279122670492,18.88699992497762,10.503274885813394
2025-08-12 06:00:00+00:00,38.43341636657715,18.602208614349365,10.284608554840087
2025-08-12 07:00:00+00:00,43.15862464904785,19.166208426157635,10.745066738128664
2025-08-12 08:00:00+00:00,46.281083742777504,20.641000111897785,11.393066787719725
2025-08-12 09:00:00+00:00,43.89329115549723,21.867541790008545,11.842083390553793
2025-08-12 10:00:00+00:00,47.23129177093506,22.943374792734783,12.378558190663657
2025-08-12 11:00:00+00:00,51.29708290100098,24.36062479019165,13.356883080800374
2025-08-12 12:00:00+00:00,69.43441581726074,23.295499801635746,12.721299807230636
2025-08-12 13:00:00+00:00,61.4537083307902,22.362958431243896,11.996833515167236
2025-08-12 14:00:00+00:00,49.47320874532064,21.76845820744832,11.594091510772701
2025-08-12 15:00:00+00:00,57.11320813496908,22.11875009536743,11.811708418528239
2025-08-12 16:00:00+00:00,91.41670767466228,21.241291522979736,11.287908140818278
2025-08-12 17:00:00+00:00,69.0744997660319,20.735750198364254,11.225325075785316
2025-08-12 18:00:00+00:00,74.59624989827473,20.68191703160604,11.158150386810307
2025-08-12 19:00:00+00:00,81.7093334197998,20.609208424886067,11.181608454386392
